time,latitude(degrees),longitudes(degrees),altitude(meters),n_sats,flags
19691231_191613,37.4307884661,-122.1727545899,70.3079490067, 9, 1
19691231_191613,37.4307884661,-122.1727545899,70.3079490067, 9, 1
19691231_191613,37.4307885723,-122.1727334915,69.4780945230, 9, 0
19691231_191613,37.4307885723,-122.1727334915,69.4780945230, 9, 0
19691231_191613,37.4307885723,-122.1727334915,69.4780945230, 9, 0
19691231_191613,37.4307885723,-122.1727334915,69.4780945230, 9, 0
19691231_191613,37.4307896025,-122.1727588787,70.3083575395, 9, 1
19691231_191613,37.4307896025,-122.1727588787,70.3083575395, 9, 1
19691231_191614,37.4307896025,-122.1727588787,70.3083575395, 9, 1
19691231_191614,37.4307546094,-122.1727699189,70.8065981571, 9, 0
19691231_191614,37.4307546094,-122.1727699189,70.8065981571, 9, 0
19691231_191614,37.4307546094,-122.1727699189,70.8065981571, 9, 0
19691231_191614,37.4307546094,-122.1727699189,70.8065981571, 9, 0
19691231_191614,37.4307907253,-122.1727631731,70.3087611491, 9, 1
19691231_191614,37.4307907253,-122.1727631731,70.3087611491, 9, 1
19691231_191614,37.4307907253,-122.1727631731,70.3087611491, 9, 1
19691231_191614,37.4307930132,-122.1727859657,71.5250902703, 9, 0
19691231_191614,37.4307930132,-122.1727859657,71.5250902703, 9, 0
19691231_191614,37.4307930132,-122.1727859657,71.5250902703, 9, 0
19691231_191614,37.4307930132,-122.1727859657,71.5250902703, 9, 0
19691231_191614,37.4307918343,-122.1727674731,70.3091598326, 9, 1
19691231_191614,37.4307918343,-122.1727674731,70.3091598326, 9, 1
19691231_191614,37.4307918343,-122.1727674731,70.3091598326, 9, 1
19691231_191614,37.4307875139,-122.1727640339,69.2411718245, 9, 0
19691231_191614,37.4307875139,-122.1727640339,69.2411718245, 9, 0
19691231_191614,37.4307875139,-122.1727640339,69.2411718245, 9, 0
19691231_191614,37.4307875139,-122.1727640339,69.2411718245, 9, 0
19691231_191614,37.4307875139,-122.1727640339,69.2411718245, 9, 0
19691231_191614,37.4307929296,-122.1727717786,70.3095535833, 9, 1
19691231_191614,37.4307929296,-122.1727717786,70.3095535833, 9, 1
19691231_191614,37.4307929296,-122.1727717786,70.3095535833, 9, 1
19691231_191614,37.4307929296,-122.1727717786,70.3095535833, 9, 1
19691231_191614,37.4307761397,-122.1727665716,68.0189014661, 9, 0
19691231_191614,37.4307761397,-122.1727665716,68.0189014661, 9, 0
19691231_191614,37.4307761397,-122.1727665716,68.0189014661, 9, 0
19691231_191614,37.4307761397,-122.1727665716,68.0189014661, 9, 0
19691231_191614,37.4307940112,-122.1727760896,70.3099423915, 9, 1
19691231_191614,37.4307940112,-122.1727760896,70.3099423915, 9, 1
19691231_191614,37.4307940112,-122.1727760896,70.3099423915, 9, 1
19691231_191614,37.4308076515,-122.1727701942,69.1766015584, 9, 0
19691231_191614,37.4308076515,-122.1727701942,69.1766015584, 9, 0
19691231_191614,37.4308076515,-122.1727701942,69.1766015584, 9, 0
19691231_191614,37.4308076515,-122.1727701942,69.1766015584, 9, 0
19691231_191614,37.4307950790,-122.1727804060,70.3103262535, 9, 1
19691231_191614,37.4307950790,-122.1727804060,70.3103262535, 9, 1
19691231_191614,37.4307950790,-122.1727804060,70.3103262535, 9, 1
19691231_191614,37.4307908346,-122.1727925782,69.4684757966, 9, 0
19691231_191614,37.4307908346,-122.1727925782,69.4684757966, 9, 0
19691231_191614,37.4307908346,-122.1727925782,69.4684757966, 9, 0
19691231_191614,37.4307908346,-122.1727925782,69.4684757966, 9, 0
19691231_191614,37.4307961330,-122.1727847277,70.3107051635, 9, 1
19691231_191614,37.4307961330,-122.1727847277,70.3107051635, 9, 1
19691231_191614,37.4307961330,-122.1727847277,70.3107051635, 9, 1
19691231_191614,37.4307829332,-122.1728121952,71.3944611715, 9, 0
19691231_191614,37.4307829332,-122.1728121952,71.3944611715, 9, 0
19691231_191614,37.4307829332,-122.1728121952,71.3944611715, 9, 0
19691231_191614,37.4307829332,-122.1728121952,71.3944611715, 9, 0
19691231_191614,37.4307971732,-122.1727890547,70.3110791163, 9, 1
19691231_191614,37.4307971732,-122.1727890547,70.3110791163, 9, 1
19691231_191614,37.4307971732,-122.1727890547,70.3110791163, 9, 1
19691231_191614,37.4308069623,-122.1727802049,70.4361564572, 9, 0
19691231_191614,37.4308069623,-122.1727802049,70.4361564572, 9, 0
19691231_191614,37.4308069623,-122.1727802049,70.4361564572, 9, 0
19691231_191614,37.4308069623,-122.1727802049,70.4361564572, 9, 0
19691231_191614,37.4307981997,-122.1727933868,70.3114481014, 9, 1
19691231_191614,37.4307981997,-122.1727933868,70.3114481014, 9, 1
19691231_191614,37.4307981997,-122.1727933868,70.3114481014, 9, 1
19691231_191614,37.4308235420,-122.1728206693,68.0345901480, 9, 0
19691231_191614,37.4308235420,-122.1728206693,68.0345901480, 9, 0
19691231_191614,37.4308235420,-122.1728206693,68.0345901480, 9, 0
19691231_191614,37.4308235420,-122.1728206693,68.0345901480, 9, 0
19691231_191614,37.4307992123,-122.1727977241,70.3118121160, 9, 1
19691231_191614,37.4307992123,-122.1727977241,70.3118121160, 9, 1
19691231_191614,37.4307992123,-122.1727977241,70.3118121160, 9, 1
19691231_191614,37.4307809773,-122.1728059473,69.7268603001, 9, 0
19691231_191614,37.4307809773,-122.1728059473,69.7268603001, 9, 0
19691231_191614,37.4307809773,-122.1728059473,69.7268603001, 9, 0
19691231_191614,37.4307809773,-122.1728059473,69.7268603001, 9, 0
19691231_191614,37.4308002110,-122.1728020664,70.3121711556, 9, 1
19691231_191614,37.4308002110,-122.1728020664,70.3121711556, 9, 1
19691231_191615,37.4308002110,-122.1728020664,70.3121711556, 9, 1
19691231_191615,37.4308270276,-122.1728205293,72.0895713463, 9, 0
19691231_191615,37.4308270276,-122.1728205293,72.0895713463, 9, 0
19691231_191615,37.4308270276,-122.1728205293,72.0895713463, 9, 0
19691231_191615,37.4308270276,-122.1728205293,72.0895713463, 9, 0
19691231_191615,37.4308011959,-122.1728064137,70.3125252135, 9, 1
19691231_191615,37.4308011959,-122.1728064137,70.3125252135, 9, 1
19691231_191615,37.4308011959,-122.1728064137,70.3125252135, 9, 1
19691231_191615,37.4308011959,-122.1728064137,70.3125252135, 9, 1
19691231_191615,37.4308076900,-122.1728088728,68.8464359347, 9, 0
19691231_191615,37.4308076900,-122.1728088728,68.8464359347, 9, 0
19691231_191615,37.4308076900,-122.1728088728,68.8464359347, 9, 0
19691231_191615,37.4308076900,-122.1728088728,68.8464359347, 9, 0
19691231_191615,37.4308021669,-122.1728107658,70.3128742824, 9, 1
19691231_191615,37.4308021669,-122.1728107658,70.3128742824, 9, 1
19691231_191615,37.4308021669,-122.1728107658,70.3128742824, 9, 1
19691231_191615,37.4307934596,-122.1728263714,69.2807916681, 9, 0
19691231_191615,37.4307934596,-122.1728263714,69.2807916681, 9, 0
19691231_191615,37.4307934596,-122.1728263714,69.2807916681, 9, 0
19691231_191615,37.4307934596,-122.1728263714,69.2807916681, 9, 0
19691231_191615,37.4307934596,-122.1728263714,69.2807916681, 9, 0
19691231_191615,37.4308031240,-122.1728151229,70.3132183592, 9, 1
19691231_191615,37.4308031240,-122.1728151229,70.3132183592, 9, 1
19691231_191615,37.4308031240,-122.1728151229,70.3132183592, 9, 1
19691231_191615,37.4308031240,-122.1728151229,70.3132183592, 9, 1
19691231_191615,37.4307871984,-122.1728363360,72.4460894213, 9, 0
19691231_191615,37.4307871984,-122.1728363360,72.4460894213, 9, 0
19691231_191615,37.4307871984,-122.1728363360,72.4460894213, 9, 0
19691231_191615,37.4307871984,-122.1728363360,72.4460894213, 9, 0
19691231_191615,37.4308040673,-122.1728194846,70.3135574344, 9, 1
19691231_191615,37.4308040673,-122.1728194846,70.3135574344, 9, 1
19691231_191615,37.4308040673,-122.1728194846,70.3135574344, 9, 1
19691231_191615,37.4308012591,-122.1728224657,70.3152318831, 9, 0
19691231_191615,37.4308012591,-122.1728224657,70.3152318831, 9, 0
19691231_191615,37.4308012591,-122.1728224657,70.3152318831, 9, 0
19691231_191615,37.4308012591,-122.1728224657,70.3152318831, 9, 0
19691231_191615,37.4308049966,-122.1728238511,70.3138915072, 9, 1
19691231_191615,37.4308049966,-122.1728238511,70.3138915072, 9, 1
19691231_191615,37.4308049966,-122.1728238511,70.3138915072, 9, 1
19691231_191615,37.4308237778,-122.1728111904,72.0128852878, 9, 0
19691231_191615,37.4308237778,-122.1728111904,72.0128852878, 9, 0
19691231_191615,37.4308237778,-122.1728111904,72.0128852878, 9, 0
19691231_191615,37.4308237778,-122.1728111904,72.0128852878, 9, 0
19691231_191615,37.4308059119,-122.1728282222,70.3142205709, 9, 1
19691231_191615,37.4308059119,-122.1728282222,70.3142205709, 9, 1
19691231_191615,37.4308059119,-122.1728282222,70.3142205709, 9, 1
19691231_191615,37.4308040676,-122.1728383848,70.0691067028, 9, 0
19691231_191615,37.4308040676,-122.1728383848,70.0691067028, 9, 0
19691231_191615,37.4308040676,-122.1728383848,70.0691067028, 9, 0
19691231_191615,37.4308040676,-122.1728383848,70.0691067028, 9, 0
19691231_191615,37.4308068133,-122.1728325979,70.3145446175, 9, 1
19691231_191615,37.4308068133,-122.1728325979,70.3145446175, 9, 1
19691231_191615,37.4308068133,-122.1728325979,70.3145446175, 9, 1
19691231_191615,37.4307939094,-122.1728344637,69.4431189709, 9, 0
19691231_191615,37.4307939094,-122.1728344637,69.4431189709, 9, 0
19691231_191615,37.4307939094,-122.1728344637,69.4431189709, 9, 0
19691231_191615,37.4307939094,-122.1728344637,69.4431189709, 9, 0
19691231_191615,37.4308077008,-122.1728369780,70.3148636454, 9, 1
19691231_191615,37.4308077008,-122.1728369780,70.3148636454, 9, 1
19691231_191615,37.4308077008,-122.1728369780,70.3148636454, 9, 1
19691231_191615,37.4308030744,-122.1728256728,68.9070131231, 9, 0
19691231_191615,37.4308030744,-122.1728256728,68.9070131231, 9, 0
19691231_191615,37.4308030744,-122.1728256728,68.9070131231, 9, 0
19691231_191615,37.4308030744,-122.1728256728,68.9070131231, 9, 0
19691231_191615,37.4308085743,-122.1728413626,70.3151776487, 9, 1
19691231_191615,37.4308085743,-122.1728413626,70.3151776487, 9, 1
19691231_191615,37.4308085743,-122.1728413626,70.3151776487, 9, 1
19691231_191615,37.4308009179,-122.1728302249,68.9478864656, 9, 0
19691231_191615,37.4308009179,-122.1728302249,68.9478864656, 9, 0
19691231_191615,37.4308009179,-122.1728302249,68.9478864656, 9, 0
19691231_191615,37.4308009179,-122.1728302249,68.9478864656, 9, 0
19691231_191615,37.4308094337,-122.1728457515,70.3154866200, 9, 1
19691231_191615,37.4308094337,-122.1728457515,70.3154866200, 9, 1
19691231_191616,37.4308094337,-122.1728457515,70.3154866200, 9, 1
19691231_191616,37.4308234060,-122.1728717953,70.5817832869, 9, 0
19691231_191616,37.4308234060,-122.1728717953,70.5817832869, 9, 0
19691231_191616,37.4308234060,-122.1728717953,70.5817832869, 9, 0
19691231_191616,37.4308234060,-122.1728717953,70.5817832869, 9, 0
19691231_191616,37.4308102792,-122.1728501447,70.3157905564, 9, 1
19691231_191616,37.4308102792,-122.1728501447,70.3157905564, 9, 1
19691231_191616,37.4308102792,-122.1728501447,70.3157905564, 9, 1
19691231_191616,37.4308194076,-122.1728362467,73.3179443268, 9, 0
19691231_191616,37.4308194076,-122.1728362467,73.3179443268, 9, 0
19691231_191616,37.4308194076,-122.1728362467,73.3179443268, 9, 0
19691231_191616,37.4308194076,-122.1728362467,73.3179443268, 9, 0
19691231_191616,37.4308111107,-122.1728545421,70.3160894527, 9, 1
19691231_191616,37.4308111107,-122.1728545421,70.3160894527, 9, 1
19691231_191616,37.4308111107,-122.1728545421,70.3160894527, 9, 1
19691231_191616,37.4307997213,-122.1728777538,72.6165257098, 9, 0
19691231_191616,37.4307997213,-122.1728777538,72.6165257098, 9, 0
19691231_191616,37.4307997213,-122.1728777538,72.6165257098, 9, 0
19691231_191616,37.4307997213,-122.1728777538,72.6165257098, 9, 0
19691231_191616,37.4307997213,-122.1728777538,72.6165257098, 9, 0
19691231_191616,37.4308119281,-122.1728589436,70.3163833051, 9, 1
19691231_191616,37.4308119281,-122.1728589436,70.3163833051, 9, 1
19691231_191616,37.4308119281,-122.1728589436,70.3163833051, 9, 1
19691231_191616,37.4308119281,-122.1728589436,70.3163833051, 9, 1
19691231_191616,37.4308186753,-122.1728851944,72.6852649337, 9, 0
19691231_191616,37.4308186753,-122.1728851944,72.6852649337, 9, 0
19691231_191616,37.4308186753,-122.1728851944,72.6852649337, 9, 0
19691231_191616,37.4308186753,-122.1728851944,72.6852649337, 9, 0
19691231_191616,37.4308127315,-122.1728633492,70.3166721077, 9, 1
19691231_191616,37.4308127315,-122.1728633492,70.3166721077, 9, 1
19691231_191616,37.4308127315,-122.1728633492,70.3166721077, 9, 1
19691231_191616,37.4307695588,-122.1728870342,69.0447105242, 9, 0
19691231_191616,37.4307695588,-122.1728870342,69.0447105242, 9, 0
19691231_191616,37.4307695588,-122.1728870342,69.0447105242, 9, 0
19691231_191616,37.4307695588,-122.1728870342,69.0447105242, 9, 0
19691231_191616,37.4308135208,-122.1728677588,70.3169558547, 9, 1
19691231_191616,37.4308135208,-122.1728677588,70.3169558547, 9, 1
19691231_191616,37.4308135208,-122.1728677588,70.3169558547, 9, 1
19691231_191616,37.4308021051,-122.1728714802,69.0062785012, 9, 0
19691231_191616,37.4308021051,-122.1728714802,69.0062785012, 9, 0
19691231_191616,37.4308021051,-122.1728714802,69.0062785012, 9, 0
19691231_191616,37.4308021051,-122.1728714802,69.0062785012, 9, 0
19691231_191616,37.4308142960,-122.1728721723,70.3172345446, 9, 1
19691231_191616,37.4308142960,-122.1728721723,70.3172345446, 9, 1
19691231_191616,37.4308142960,-122.1728721723,70.3172345446, 9, 1
19691231_191616,37.4308142960,-122.1728721723,70.3172345446, 9, 1
19691231_191616,37.4308042393,-122.1728917831,69.4241791093, 9, 0
19691231_191616,37.4308042393,-122.1728917831,69.4241791093, 9, 0
19691231_191616,37.4308042393,-122.1728917831,69.4241791093, 9, 0
19691231_191616,37.4308042393,-122.1728917831,69.4241791093, 9, 0
19691231_191616,37.4308150572,-122.1728765897,70.3175081699, 9, 1
19691231_191616,37.4308150572,-122.1728765897,70.3175081699, 9, 1
19691231_191616,37.4308150572,-122.1728765897,70.3175081699, 9, 1
19691231_191616,37.4308158083,-122.1728510531,70.8470664912, 9, 0
19691231_191616,37.4308158083,-122.1728510531,70.8470664912, 9, 0
19691231_191616,37.4308158083,-122.1728510531,70.8470664912, 9, 0
19691231_191616,37.4308158083,-122.1728510531,70.8470664912, 9, 0
19691231_191616,37.4308158042,-122.1728810108,70.3177767284, 9, 1
19691231_191616,37.4308158042,-122.1728810108,70.3177767284, 9, 1
19691231_191616,37.4308158042,-122.1728810108,70.3177767284, 9, 1
19691231_191616,37.4308347369,-122.1728678638,69.0873642275, 9, 0
19691231_191616,37.4308347369,-122.1728678638,69.0873642275, 9, 0
19691231_191616,37.4308347369,-122.1728678638,69.0873642275, 9, 0
19691231_191616,37.4308347369,-122.1728678638,69.0873642275, 9, 0
19691231_191616,37.4308165372,-122.1728854357,70.3180402165, 9, 1
19691231_191616,37.4308165372,-122.1728854357,70.3180402165, 9, 1
19691231_191616,37.4308165372,-122.1728854357,70.3180402165, 9, 1
19691231_191616,37.4308148773,-122.1728946722,70.9181660266, 9, 0
19691231_191616,37.4308148773,-122.1728946722,70.9181660266, 9, 0
19691231_191616,37.4308148773,-122.1728946722,70.9181660266, 9, 0
19691231_191616,37.4308148773,-122.1728946722,70.9181660266, 9, 0
19691231_191616,37.4308172560,-122.1728898642,70.3182986259, 9, 1
19691231_191616,37.4308172560,-122.1728898642,70.3182986259, 9, 1
19691231_191617,37.4308172560,-122.1728898642,70.3182986259, 9, 1
19691231_191617,37.4307978609,-122.1728812499,71.3040395579, 9, 0
19691231_191617,37.4307978609,-122.1728812499,71.3040395579, 9, 0
19691231_191617,37.4307978609,-122.1728812499,71.3040395579, 9, 0
19691231_191617,37.4307978609,-122.1728812499,71.3040395579, 9, 0
19691231_191617,37.4308179607,-122.1728942963,70.3185519568, 9, 1
19691231_191617,37.4308179607,-122.1728942963,70.3185519568, 9, 1
19691231_191617,37.4308179607,-122.1728942963,70.3185519568, 9, 1
19691231_191617,37.4308169461,-122.1728948892,71.5038839134, 9, 0
19691231_191617,37.4308169461,-122.1728948892,71.5038839134, 9, 0
19691231_191617,37.4308169461,-122.1728948892,71.5038839134, 9, 0
19691231_191617,37.4308169461,-122.1728948892,71.5038839134, 9, 0
19691231_191617,37.4308186513,-122.1728987318,70.3188002016, 9, 1
19691231_191617,37.4308186513,-122.1728987318,70.3188002016, 9, 1
19691231_191617,37.4308186513,-122.1728987318,70.3188002016, 9, 1
19691231_191617,37.4308021786,-122.1728975932,70.0791180561, 9, 0
19691231_191617,37.4308021786,-122.1728975932,70.0791180561, 9, 0
19691231_191617,37.4308021786,-122.1728975932,70.0791180561, 9, 0
19691231_191617,37.4308021786,-122.1728975932,70.0791180561, 9, 0
19691231_191617,37.4308021786,-122.1728975932,70.0791180561, 9, 0
19691231_191617,37.4308193277,-122.1729031708,70.3190433596, 9, 1
19691231_191617,37.4308193277,-122.1729031708,70.3190433596, 9, 1
19691231_191617,37.4308193277,-122.1729031708,70.3190433596, 9, 1
19691231_191617,37.4308193277,-122.1729031708,70.3190433596, 9, 1
19691231_191617,37.4308216642,-122.1729170800,72.3387967254, 9, 0
19691231_191617,37.4308216642,-122.1729170800,72.3387967254, 9, 0
19691231_191617,37.4308216642,-122.1729170800,72.3387967254, 9, 0
19691231_191617,37.4308216642,-122.1729170800,72.3387967254, 9, 0
19691231_191617,37.4308199899,-122.1729076132,70.3192814250, 9, 1
19691231_191617,37.4308199899,-122.1729076132,70.3192814250, 9, 1
19691231_191617,37.4308199899,-122.1729076132,70.3192814250, 9, 1
19691231_191617,37.4308283158,-122.1729084262,70.6109158400, 9, 0
19691231_191617,37.4308283158,-122.1729084262,70.6109158400, 9, 0
19691231_191617,37.4308283158,-122.1729084262,70.6109158400, 9, 0
19691231_191617,37.4308283158,-122.1729084262,70.6109158400, 9, 0
19691231_191617,37.4308206379,-122.1729120588,70.3195143955, 9, 1
19691231_191617,37.4308206379,-122.1729120588,70.3195143955, 9, 1
19691231_191617,37.4308206379,-122.1729120588,70.3195143955, 9, 1
19691231_191617,37.4308259364,-122.1728874405,70.6414392121, 9, 0
19691231_191617,37.4308259364,-122.1728874405,70.6414392121, 9, 0
19691231_191617,37.4308259364,-122.1728874405,70.6414392121, 9, 0
19691231_191617,37.4308259364,-122.1728874405,70.6414392121, 9, 0
19691231_191617,37.4308212718,-122.1729165077,70.3197422630, 9, 1
19691231_191617,37.4308212718,-122.1729165077,70.3197422630, 9, 1
19691231_191617,37.4308212718,-122.1729165077,70.3197422630, 9, 1
19691231_191617,37.4308357967,-122.1729062487,66.5956335300, 9, 0
19691231_191617,37.4308357967,-122.1729062487,66.5956335300, 9, 0
19691231_191617,37.4308357967,-122.1729062487,66.5956335300, 9, 0
19691231_191617,37.4308357967,-122.1729062487,66.5956335300, 9, 0
19691231_191617,37.4308218915,-122.1729209597,70.3199650312, 9, 1
19691231_191617,37.4308218915,-122.1729209597,70.3199650312, 9, 1
19691231_191617,37.4308218915,-122.1729209597,70.3199650312, 9, 1
19691231_191617,37.4308472405,-122.1729168811,69.4883094682, 9, 0
19691231_191617,37.4308472405,-122.1729168811,69.4883094682, 9, 0
19691231_191617,37.4308472405,-122.1729168811,69.4883094682, 9, 0
19691231_191617,37.4308472405,-122.1729168811,69.4883094682, 9, 0
19691231_191617,37.4308224970,-122.1729254148,70.3201826903, 9, 1
19691231_191617,37.4308224970,-122.1729254
